ID,tags,text,tokens,ner_tags
NCT01703117,"31:62:allergy_name,","previously unable to tolerate acetylcholinesterase inhibitors and as a result, are no longer on the medication for at least 2 months","['previously' 'unable' 'to' 'tolerate' 'acetylcholinesterase' 'inhibitors'
 'and' 'as' 'a' 'result' ',' 'are' 'no' 'longer' 'on' 'the' 'medication'
 'for' 'at' 'least' '2' 'months']",[0. 0. 0. 0. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01584076,52:83:allergy_name,Known allergies or contraindications to the use of acetylcholinesterase inhibitors,"['Known' 'allergies' 'or' 'contraindications' 'to' 'the' 'use' 'of'
 'acetylcholinesterase' 'inhibitors']",[0. 0. 0. 0. 0. 0. 0. 0. 4. 4.]
NCT01666665,14:38:chronic_disease,Pre-existing type 1 diabetes mellitus,['Pre-existing' 'type' '1' 'diabetes' 'mellitus'],[0. 2. 2. 2. 2.]
NCT00678145,15:39:chronic_disease,Patients with type 1 diabetes mellitus,['Patients' 'with' 'type' '1' 'diabetes' 'mellitus'],[0. 0. 2. 2. 2. 2.]
NCT01631617,28:55:allergy_name,Known allergic reaction to sodium hypochlorite (NaOCl),"['Known' 'allergic' 'reaction' 'to' 'sodium' 'hypochlorite' '(' 'NaOCl'
 ')']",[0. 0. 0. 0. 4. 4. 4. 0. 0.]
NCT01631617,33:60:allergy_name,Known allergy or sensitivity to sodium hypochlorite (NaOCl),"['Known' 'allergy' 'or' 'sensitivity' 'to' 'sodium' 'hypochlorite' '('
 'NaOCl' ')']",[0. 0. 0. 0. 0. 4. 4. 4. 0. 0.]
NCT01585402,33:37:chronic_disease,Subjects must be diagnosed with ACDC based on genetic tests confirming mutation(s) in NT5E and evidence of lower extremity arterial calcifications,"['Subjects' 'must' 'be' 'diagnosed' 'with' 'ACDC' 'based' 'on' 'genetic'
 'tests' 'confirming' 'mutation' '(' 's' ')' 'in' 'NT5E' 'and' 'evidence'
 'of' 'lower' 'extremity' 'arterial' 'calcifications']",[0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01585402,29:33:chronic_disease,Subjects not diagnosed with ACDC,['Subjects' 'not' 'diagnosed' 'with' 'ACDC'],[0. 0. 0. 0. 2.]
NCT01532687,",94:103:treatment",within 14 days or five half-lives of a drug (whichever is longer) prior to the first dose of pazopanib,"['within' '14' 'days' 'or' 'five' 'half-lives' 'of' 'a' 'drug' '('
 'whichever' 'is' 'longer' ')' 'prior' 'to' 'the' 'first' 'dose' 'of'
 'pazopanib']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
NCT01532687,",43:52:treatment",within 14 days prior to the first dose of pazopanib,['within' '14' 'days' 'prior' 'to' 'the' 'first' 'dose' 'of' 'pazopanib'],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
NCT01494662,42:65:treatment,Cohort 3a will have participants with no prior lapatinib therapy,"['Cohort' '3a' 'will' 'have' 'participants' 'with' 'no' 'prior'
 'lapatinib' 'therapy']",[0. 0. 0. 0. 0. 0. 0. 1. 1. 1.]
NCT01494662,25:48:treatment,Cohort 3b will have had prior lapatinib therapy,['Cohort' '3b' 'will' 'have' 'had' 'prior' 'lapatinib' 'therapy'],[0. 0. 0. 0. 0. 1. 1. 1.]
NCT01436968,1:26:cancer,Localized prostate cancer meeting the NCCN criteria of Intermediate Risk or patients having only one NCCN high-risk feature,"['Localized' 'prostate' 'cancer' 'meeting' 'the' 'NCCN' 'criteria' 'of'
 'Intermediate' 'Risk' 'or' 'patients' 'having' 'only' 'one' 'NCCN'
 'high-risk' 'feature']",[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT00737893,1:26:cancer,Localized prostate cancer,['Localized' 'prostate' 'cancer'],[3. 3. 3.]
NCT01419561,"33:37:chronic_disease,,","Immunohistochemical evidence of KSHV in tissues (for example by staining for LANA or vIL-6). Confirmed in the Laboratory of Pathology, CCR, NCI","['Immunohistochemical' 'evidence' 'of' 'KSHV' 'in' 'tissues' '(' 'for'
 'example' 'by' 'staining' 'for' 'LANA' 'or' 'vIL-6' ')' '.' 'Confirmed'
 'in' 'the' 'Laboratory' 'of' 'Pathology' ',' 'CCR' ',' 'NCI']","[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT01419561,23:27:chronic_disease,"Molecular evidence of KSHV in whole blood, confirmed by testing at Focus Laboratories, CA (HHV-8 Quantitative PCR, Focus Unit Code 45700)","['Molecular' 'evidence' 'of' 'KSHV' 'in' 'whole' 'blood' ',' 'confirmed'
 'by' 'testing' 'at' 'Focus' 'Laboratories' ',' 'CA' '(' 'HHV-8'
 'Quantitative' 'PCR' ',' 'Focus' 'Unit' 'Code' '45700' ')']","[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
NCT01059786,"13:16:treatment,,,,","Evidence of HCL by flow cytometry of blood or a solid (lymph node) mass, confirmed by the Laboratory of Pathology, NCI, including positivity for CD19, CD22, CD20, and CD11c","['Evidence' 'of' 'HCL' 'by' 'flow' 'cytometry' 'of' 'blood' 'or' 'a'
 'solid' '(' 'lymph' 'node' ')' 'mass' ',' 'confirmed' 'by' 'the'
 'Laboratory' 'of' 'Pathology' ',' 'NCI' ',' 'including' 'positivity'
 'for' 'CD19' ',' 'CD22' ',' 'CD20' ',' 'and' 'CD11c']","[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT00412594,14:17:cancer,Diagnosis of HCL established by bone marrow examination,['Diagnosis' 'of' 'HCL' 'established' 'by' 'bone' 'marrow' 'examination'],[0. 0. 3. 0. 0. 0. 0. 0.]
NCT00719888,11:22:treatment,High-dose TBI regimen,['High-dose' 'TBI' 'regimen'],[0. 1. 1.]
NCT00719888,18:29:treatment,Middle-intensity TBI regimen,['Middle-intensity' 'TBI' 'regimen'],[0. 1. 1.]
NCT00230607,38:47:treatment,be born to a mother who is receiving Fabrazyme during lactation,"['be' 'born' 'to' 'a' 'mother' 'who' 'is' 'receiving' 'Fabrazyme' 'during'
 'lactation']",[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
NCT00230607,49:58:treatment,be enrolled in the Fabry Registry and receiving Fabrazyme while lactating,"['be' 'enrolled' 'in' 'the' 'Fabry' 'Registry' 'and' 'receiving'
 'Fabrazyme' 'while' 'lactating']",[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
NCT03188042,21:38:allergy_name,Photosensitivity to flickering lights,['Photosensitivity' 'to' 'flickering' 'lights'],[0. 0. 4. 4.]
NCT03187951,1:22:cancer,Neuroendocrine cancer,['Neuroendocrine' 'cancer'],[3. 3.]
NCT03187379,21:45:treatment,previous history of roux-en-y gastric bypass,['previous' 'history' 'of' 'roux-en-y' 'gastric' 'bypass'],[0. 0. 0. 1. 1. 1.]
NCT03187028,1:26:chronic_disease,severe emotional distress,['severe' 'emotional' 'distress'],[2. 2. 2.]
NCT03185130,"1:16:treatment,",Lumbar puncture within the previous two weeks,['Lumbar' 'puncture' 'within' 'the' 'previous' 'two' 'weeks'],[1. 1. 0. 0. 0. 0. 0.]
NCT03183102,"1:30:chronic_disease,,,,,","Chronic hepatobiliary disease, conservatively defined as liver function tests (AST, ALT, alkaline phosphatase, Total Bilirubin) >1.5 times the upper limit of normal","['Chronic' 'hepatobiliary' 'disease' ',' 'conservatively' 'defined' 'as'
 'liver' 'function' 'tests' '(' 'AST' ',' 'ALT' ',' 'alkaline'
 'phosphatase' ',' 'Total' 'Bilirubin' ')' '>' '1.5' 'times' 'the' 'upper'
 'limit' 'of' 'normal']","[2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"
NCT03182907,21:46:chronic_disease,Has an uncontrolled chronic diarrheal illness,['Has' 'an' 'uncontrolled' 'chronic' 'diarrheal' 'illness'],[0. 0. 0. 2. 2. 2.]
NCT03182751,46:67:treatment,Surgically treated with sliding hip screw or cephalomedullary nail (short or long),"['Surgically' 'treated' 'with' 'sliding' 'hip' 'screw' 'or'
 'cephalomedullary' 'nail' '(' 'short' 'or' 'long' ')']",[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
NCT03181516,12:22:allergy_name,Allergy to strawberry,['Allergy' 'to' 'strawberry'],[0. 0. 4.]
NCT03181516,1:11:treatment,Cefadroxil,['Cefadroxil'],[1.]
NCT03181516,1:11:treatment,Cephradine,['Cephradine'],[1.]
NCT03181516,1:20:treatment,Mefoxin (Cefoxitin),['Mefoxin' '(' 'Cefoxitin' ')'],[1. 1. 0. 0.]
NCT03181516,1:13:treatment,Trimethoprim,['Trimethoprim'],[1.]
NCT03181126,17:27:treatment,Participants on venetoclax at screening may enroll and remain on venetoclax,"['Participants' 'on' 'venetoclax' 'at' 'screening' 'may' 'enroll' 'and'
 'remain' 'on' 'venetoclax']",[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03180086,",36:45:treatment",women who have taken or are taking tamoxifen,['women' 'who' 'have' 'taken' 'or' 'are' 'taking' 'tamoxifen'],[0. 0. 0. 0. 0. 0. 0. 1.]
NCT03179397,1:21:chronic_disease,Diabetic retinopathy,['Diabetic' 'retinopathy'],[2. 2.]
NCT03179397,10:25:treatment,Previous corneal surgery,['Previous' 'corneal' 'surgery'],[0. 1. 1.]
NCT03179163,12:27:allergy_name,allergy to test substances,['allergy' 'to' 'test' 'substances'],[0. 0. 4. 4.]
NCT03178552,69:79:cancer,Histologically or cytologically confirmed diagnosis of unresectable Stage IIIb,"['Histologically' 'or' 'cytologically' 'confirmed' 'diagnosis' 'of'
 'unresectable' 'Stage' 'IIIb']",[0. 0. 0. 0. 0. 0. 0. 3. 3.]
NCT03176784,56:75:treatment,desire to quit smoking but not be engaged currently in cessation treatment,"['desire' 'to' 'quit' 'smoking' 'but' 'not' 'be' 'engaged' 'currently'
 'in' 'cessation' 'treatment']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT03175978,15:44:chronic_disease,Patients with active extramedullary disease,['Patients' 'with' 'active' 'extramedullary' 'disease'],[0. 0. 2. 2. 2.]
NCT03171493,14:54:cancer,"Diagnosis of Urothelial carcinoma (UC) of the bladder, with histologic confirmation of primary UC pathology","['Diagnosis' 'of' 'Urothelial' 'carcinoma' '(' 'UC' ')' 'of' 'the'
 'bladder' ',' 'with' 'histologic' 'confirmation' 'of' 'primary' 'UC'
 'pathology']",[0. 0. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03171168,10:38:chronic_disease,No major cardiovascular comorbidities (able to enroll in an active exercise program),"['No' 'major' 'cardiovascular' 'comorbidities' '(' 'able' 'to' 'enroll'
 'in' 'an' 'active' 'exercise' 'program' ')']",[0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03170856,12:32:treatment,History of neurological surgery,['History' 'of' 'neurological' 'surgery'],[0. 0. 1. 1.]
NCT03170453,1:23:chronic_disease,Organic brain syndrome,['Organic' 'brain' 'syndrome'],[2. 2. 2.]
NCT03170375,1:42:chronic_disease,moderate or severe valvular heart disease,['moderate' 'or' 'severe' 'valvular' 'heart' 'disease'],[2. 2. 2. 2. 2. 2.]
NCT03170349,19:22:treatment,Patient in whom a TEE is contraindicated or screening TEE is unsuccessful,"['Patient' 'in' 'whom' 'a' 'TEE' 'is' 'contraindicated' 'or' 'screening'
 'TEE' 'is' 'unsuccessful']",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
NCT03169543,1:32:chronic_disease,debilitating medical conditions,['debilitating' 'medical' 'conditions'],[2. 2. 2.]
NCT03168776,29:69:treatment,an acceptable candidate for percutaneous coronary intervention (PCI) with drug-eluting stents,"['an' 'acceptable' 'candidate' 'for' 'percutaneous' 'coronary'
 'intervention' '(' 'PCI' ')' 'with' 'drug-eluting' 'stents']",[0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
NCT03168659,",25:45:treatment",failure of at least one anti-arrhythmic drug,['failure' 'of' 'at' 'least' 'one' 'anti-arrhythmic' 'drug'],[0. 0. 0. 0. 0. 1. 1.]
NCT03167216,16:57:chronic_disease,Diagnosed with Category III Chronic Pelvic Pain Syndrome,['Diagnosed' 'with' 'Category' 'III' 'Chronic' 'Pelvic' 'Pain' 'Syndrome'],[0. 0. 2. 2. 2. 2. 2. 2.]
NCT03165227,11:24:treatment,bilateral salpingectomy,['bilateral' 'salpingectomy'],[0. 1.]
NCT03161028,53:66:treatment,Scheduled (every 3 months or more frequently) IV or oral steroids in the year prior to enrolment,"['Scheduled' '(' 'every' '3' 'months' 'or' 'more' 'frequently' ')' 'IV'
 'or' 'oral' 'steroids' 'in' 'the' 'year' 'prior' 'to' 'enrolment']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
NCT03159936,"1:17:treatment,",Systemic therapy is allowed if on a stable dose and using for at least 3 months -background therapies outlined in Protocol,"['Systemic' 'therapy' 'is' 'allowed' 'if' 'on' 'a' 'stable' 'dose' 'and'
 'using' 'for' 'at' 'least' '3' 'months' '-background' 'therapies'
 'outlined' 'in' 'Protocol']",[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03159754,1:18:chronic_disease,Immunocompromized state,['Immunocompromized' 'state'],[2. 0.]
NCT03158974,17:50:chronic_disease,"Are free of any systemic or dermatologic disorder, which, in the opinion of the investigator, will interfere with the study results or increase the risk of adverse events","['Are' 'free' 'of' 'any' 'systemic' 'or' 'dermatologic' 'disorder' ','
 'which' ',' 'in' 'the' 'opinion' 'of' 'the' 'investigator' ',' 'will'
 'interfere' 'with' 'the' 'study' 'results' 'or' 'increase' 'the' 'risk'
 'of' 'adverse' 'events']","[0. 0. 0. 0. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]"
NCT03158974,",33:51:cancer","If female, have any evidence of cervical dysplasia","['If' 'female' ',' 'have' 'any' 'evidence' 'of' 'cervical' 'dysplasia']",[0. 0. 0. 0. 0. 0. 0. 3. 3.]
NCT03157713,1:34:chronic_disease,Chronic Kidney Disease stage IV/V,['Chronic' 'Kidney' 'Disease' 'stage' 'IV/V'],[2. 2. 2. 2. 2.]
NCT03156543,29:50:treatment,Limited to total or reverse shoulder arthroplasty,['Limited' 'to' 'total' 'or' 'reverse' 'shoulder' 'arthroplasty'],[0. 0. 0. 0. 0. 1. 1.]
NCT03154567,1:19:chronic_disease,Pulmonary diseases,['Pulmonary' 'diseases'],[2. 2.]
NCT03153982,1:15:cancer,"Primary tumors of any head and neck (oral cavity, oropharynx, hypopharynx, or larynx) site will be included","['Primary' 'tumors' 'of' 'any' 'head' 'and' 'neck' '(' 'oral' 'cavity' ','
 'oropharynx' ',' 'hypopharynx' ',' 'or' 'larynx' ')' 'site' 'will' 'be'
 'included']",[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03153969,38:56:treatment,Teeth that are non-vital or have had root canal therapy,"['Teeth' 'that' 'are' 'non-vital' 'or' 'have' 'had' 'root' 'canal'
 'therapy']",[0. 0. 0. 0. 0. 0. 0. 1. 1. 1.]
NCT03153319,14:25:chronic_disease,Diagnosis of MPS I or II,['Diagnosis' 'of' 'MPS' 'I' 'or' 'II'],[0. 0. 2. 2. 2. 2.]
NCT03153319,"4:22:treatment,",no treatment with ERT for ≥1 year,['no' 'treatment' 'with' 'ERT' 'for' '≥1' 'year'],[0. 1. 1. 1. 0. 0. 0.]
NCT03152058,58:70:allergy_name,Known contraindications or relative contraindications to certolizumab,"['Known' 'contraindications' 'or' 'relative' 'contraindications' 'to'
 'certolizumab']",[0. 0. 0. 0. 0. 0. 4.]
NCT03151330,7:30:chronic_disease,Known fetal genetic anomalies that are incompatible with life,"['Known' 'fetal' 'genetic' 'anomalies' 'that' 'are' 'incompatible' 'with'
 'life']",[0. 2. 2. 2. 0. 0. 0. 0. 0.]
NCT03150004,1:29:cancer,Acute Promyelocytic Leukemia,['Acute' 'Promyelocytic' 'Leukemia'],[3. 3. 3.]
NCT03149783,39:50:allergy_name,Patients with a documented allergy to ropivacaine,['Patients' 'with' 'a' 'documented' 'allergy' 'to' 'ropivacaine'],[0. 0. 0. 0. 0. 0. 4.]
NCT03149549,11:35:chronic_disease,Active or chronic corneal disorder,['Active' 'or' 'chronic' 'corneal' 'disorder'],[0. 0. 2. 2. 2.]
NCT03149549,1:24:chronic_disease,alcoholic liver disease,['alcoholic' 'liver' 'disease'],[2. 2. 2.]
NCT03148379,1:24:chronic_disease,knee avascular necrosis,['knee' 'avascular' 'necrosis'],[2. 2. 2.]
NCT03146663,",27:50:treatment",Received at least 3 prior chemotherapy-containing regimens,['Received' 'at' 'least' '3' 'prior' 'chemotherapy-containing' 'regimens'],[0. 0. 0. 0. 0. 1. 0.]
NCT03145298,"1:31:chronic_disease,,",Non-pulmonary vascular disease with life expectancy of < 3 years,"['Non-pulmonary' 'vascular' 'disease' 'with' 'life' 'expectancy' 'of' '<'
 '3' 'years']",[2. 2. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT03145181,"1:29:treatment,",Proteasome inhibitor therapy within 14 days,['Proteasome' 'inhibitor' 'therapy' 'within' '14' 'days'],[1. 1. 1. 0. 0. 0.]
NCT03144206,1:28:chronic_disease,Active deep vein thrombosis in the treatment extremity,['Active' 'deep' 'vein' 'thrombosis' 'in' 'the' 'treatment' 'extremity'],[2. 2. 2. 2. 0. 0. 0. 0.]
NCT03143985,13:22:chronic_disease,Presence of aneurisms of the ascending aorta or aortic stress,"['Presence' 'of' 'aneurisms' 'of' 'the' 'ascending' 'aorta' 'or' 'aortic'
 'stress']",[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT03141164,1:19:chronic_disease,visual impairments due to partial vision loss,['visual' 'impairments' 'due' 'to' 'partial' 'vision' 'loss'],[2. 2. 0. 0. 0. 0. 0.]
NCT03140488,12:38:treatment,History of previous cesarean delivery,['History' 'of' 'previous' 'cesarean' 'delivery'],[0. 0. 1. 1. 1.]
NCT03138733,28:53:treatment,Requirement for continuous renal-replacement therapy,['Requirement' 'for' 'continuous' 'renal-replacement' 'therapy'],[0. 0. 0. 1. 1.]
NCT03137771,53:81:cancer,Clinical or radiologic evidence of untreated and/or progressive brain metastases,"['Clinical' 'or' 'radiologic' 'evidence' 'of' 'untreated' 'and/or'
 'progressive' 'brain' 'metastases']",[0. 0. 0. 0. 0. 0. 0. 3. 3. 3.]
NCT03137758,18:48:treatment,standard of care androgen deprivation treatment,['standard' 'of' 'care' 'androgen' 'deprivation' 'treatment'],[0. 0. 0. 1. 1. 1.]
NCT03137173,1:48:chronic_disease,Uncomplicated skin and skin structure infection,['Uncomplicated' 'skin' 'and' 'skin' 'structure' 'infection'],[2. 2. 2. 2. 2. 2.]
NCT03136029,1:21:cancer,End-stage Malignancy,['End-stage' 'Malignancy'],[3. 3.]
NCT03136029,1:33:chronic_disease,Sleep-related Breathing Disorder,['Sleep-related' 'Breathing' 'Disorder'],[2. 2. 2.]
NCT03135171,1:38:chronic_disease,Primary or secondary immunodeficiency (history of or currently active) unless related to primary disease under investigation,"['Primary' 'or' 'secondary' 'immunodeficiency' '(' 'history' 'of' 'or'
 'currently' 'active' ')' 'unless' 'related' 'to' 'primary' 'disease'
 'under' 'investigation']",[2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03133793,1:24:chronic_disease,Severe cardiac fibrosis,['Severe' 'cardiac' 'fibrosis'],[2. 2. 2.]
NCT03132636,24:36:cancer,Confirmed diagnosis of invasive BCC,['Confirmed' 'diagnosis' 'of' 'invasive' 'BCC'],[0. 0. 0. 3. 3.]
NCT03131960,"1:27:chronic_disease,,",Severe or worse depression (Beck Depression Scale > 29),"['Severe' 'or' 'worse' 'depression' '(' 'Beck' 'Depression' 'Scale' '>'
 '29' ')']",[2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT03131037,1:33:chronic_disease,end-stage liver or renal disease,['end-stage' 'liver' 'or' 'renal' 'disease'],[2. 2. 2. 2. 2.]
NCT03129880,18:32:chronic_disease,Diagnosed with a Voice disorder,['Diagnosed' 'with' 'a' 'Voice' 'disorder'],[0. 0. 0. 2. 2.]
NCT03129542,1:24:treatment,Fludrocortisone acetate is a current home medication,['Fludrocortisone' 'acetate' 'is' 'a' 'current' 'home' 'medication'],[1. 1. 0. 0. 0. 0. 0.]
NCT03128268,1:5:treatment,ICDs implanted,['ICDs' 'implanted'],[1. 0.]
NCT03128008,14:45:cancer,"Unresectable stage II, IIIA, or IIIB disease","['Unresectable' 'stage' 'II' ',' 'IIIA' ',' 'or' 'IIIB' 'disease']",[0. 3. 3. 3. 3. 3. 3. 0. 0.]
NCT03125902,1:15:cancer,Leptomeningeal disease,['Leptomeningeal' 'disease'],[3. 0.]
NCT03125226,4:20:treatment,No prior cystectomy,['No' 'prior' 'cystectomy'],[0. 1. 1.]
NCT03123068,12:42:allergy_name,"Allergy to active ingredient of CocoaVia®, the study intervention","['Allergy' 'to' 'active' 'ingredient' 'of' 'CocoaVia®' ',' 'the' 'study'
 'intervention']",[0. 0. 4. 4. 4. 4. 0. 0. 0. 0.]
NCT03123055,",50:67:chronic_disease,",History of clinically significant coagulation or platelet disorder in the past 12 months,"['History' 'of' 'clinically' 'significant' 'coagulation' 'or' 'platelet'
 'disorder' 'in' 'the' 'past' '12' 'months']",[0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0.]
NCT03122535,49:64:treatment,Subjects who are deemed suitable candidates for bilateral LASIK will be considered eligible for participation in this study,"['Subjects' 'who' 'are' 'deemed' 'suitable' 'candidates' 'for' 'bilateral'
 'LASIK' 'will' 'be' 'considered' 'eligible' 'for' 'participation' 'in'
 'this' 'study']",[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03121586,1:12:treatment,Cariprazine,['Cariprazine'],[1.]
NCT03121352,10:31:treatment,A second post-treatment biopsy will be offered but will not be mandated,"['A' 'second' 'post-treatment' 'biopsy' 'will' 'be' 'offered' 'but' 'will'
 'not' 'be' 'mandated']",[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03121352,"23:38:treatment,",must not have been on steroid therapy for at least 4 weeks,"['must' 'not' 'have' 'been' 'on' 'steroid' 'therapy' 'for' 'at' 'least'
 '4' 'weeks']",[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
NCT03120728,1:23:cancer,hepatocellular adenoma,['hepatocellular' 'adenoma'],[3. 3.]
NCT03120728,1:29:chronic_disease,systemic lupus erythematosus with positive antiphospholipid antibodies,"['systemic' 'lupus' 'erythematosus' 'with' 'positive' 'antiphospholipid'
 'antibodies']",[2. 2. 2. 0. 0. 0. 0.]
NCT03119363,1:74:treatment,Previous use of light therapy to alleviate fatigue or depressive symptoms,"['Previous' 'use' 'of' 'light' 'therapy' 'to' 'alleviate' 'fatigue' 'or'
 'depressive' 'symptoms']",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NCT03118050,1:13:chronic_disease,Pre-diabetes per American Diabetes Association criteria,['Pre-diabetes' 'per' 'American' 'Diabetes' 'Association' 'criteria'],[2. 0. 0. 0. 0. 0.]
NCT03116997,"27:63:chronic_disease,,",History of severe chronic obstructive pulmonary disease (COPD) defined as an FEV1 < 50% of predicted,"['History' 'of' 'severe' 'chronic' 'obstructive' 'pulmonary' 'disease' '('
 'COPD' ')' 'defined' 'as' 'an' 'FEV1' '<' '50' '%' 'of' 'predicted']",[0. 0. 0. 0. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03116685,"20:30:treatment,",Patients receiving vitamin B6 must be receiving a stable dose for at least 3 months prior to screening and must not change the dose during the study,"['Patients' 'receiving' 'vitamin' 'B6' 'must' 'be' 'receiving' 'a'
 'stable' 'dose' 'for' 'at' 'least' '3' 'months' 'prior' 'to' 'screening'
 'and' 'must' 'not' 'change' 'the' 'dose' 'during' 'the' 'study']","[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT03115424,"14:41:treatment,",Prior use of glucose lowering medication in the 3 months prior to screening,"['Prior' 'use' 'of' 'glucose' 'lowering' 'medication' 'in' 'the' '3'
 'months' 'prior' 'to' 'screening']",[0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.]
NCT03114891,19:37:chronic_disease,meet criteria for trauma-induced MDD,['meet' 'criteria' 'for' 'trauma-induced' 'MDD'],[0. 0. 0. 2. 2.]
NCT03114020,18:33:chronic_disease,Individuals with PiMZ deficiency are not allowed in the study,"['Individuals' 'with' 'PiMZ' 'deficiency' 'are' 'not' 'allowed' 'in' 'the'
 'study']",[0. 0. 2. 2. 0. 0. 0. 0. 0. 0.]
NCT03113825,1:40:treatment,Radiation therapy to ipsilateral breast [Period 1],['Radiation' 'therapy' 'to' 'ipsilateral' 'breast' '[' 'Period' '1' ']'],[1. 1. 1. 1. 1. 0. 0. 0. 0.]
NCT03113760,25:76:chronic_disease,Patients suffering from familial hemophagocytic lymphohistiocytosis (f HLH),"['Patients' 'suffering' 'from' 'familial' 'hemophagocytic'
 'lymphohistiocytosis' '(' 'f' 'HLH' ')']",[0. 0. 0. 2. 2. 2. 2. 2. 0. 0.]
NCT03113760,1:48:treatment,disease modifying anti rheumatic drugs (DMARDs),['disease' 'modifying' 'anti' 'rheumatic' 'drugs' '(' 'DMARDs' ')'],[1. 1. 1. 1. 1. 1. 0. 0.]
NCT03113695,1:21:cancer,clonal large B-cells in peripheral blood or bone marrow,['clonal' 'large' 'B-cells' 'in' 'peripheral' 'blood' 'or' 'bone' 'marrow'],[3. 3. 3. 0. 0. 0. 0. 0. 0.]
NCT03112902,1:7:chronic_disease,eczema or sensitive skin,['eczema' 'or' 'sensitive' 'skin'],[2. 0. 0. 0.]
NCT03112824,1:21:chronic_disease,Oral Corticosteroids,['Oral' 'Corticosteroids'],[2. 2.]
NCT03112824,1:25:treatment,anti-insomnia medication on a regular basis,['anti-insomnia' 'medication' 'on' 'a' 'regular' 'basis'],[1. 1. 0. 0. 0. 0.]
NCT03112603,52:64:chronic_disease,Participants with clinically diagnosed moderate to severe cGvHD according to NIH Consensus Criteria prior to randomization,"['Participants' 'with' 'clinically' 'diagnosed' 'moderate' 'to' 'severe'
 'cGvHD' 'according' 'to' 'NIH' 'Consensus' 'Criteria' 'prior' 'to'
 'randomization']",[0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
